frame_number,timestamp,left_heel_x,left_heel_y,left_heel_confidence,left_heel_usable,right_heel_x,right_heel_y,right_heel_confidence,right_heel_usable,left_step_detected,right_step_detected
76,2.533333333333333,0.657975435256958,0.8315122723579407,0.9780616164207458,True,0.7273128628730774,0.7624614238739014,0.932865560054779,True,False,False
77,2.566666666666667,0.6620253920555115,0.8322689533233643,0.9775012731552124,True,0.7245815992355347,0.7589753270149231,0.9358511567115784,True,False,False
78,2.6,0.6668000221252441,0.8323429226875305,0.9770698547363281,True,0.7228714227676392,0.7513201832771301,0.9382585883140564,True,False,False
79,2.6333333333333333,0.6728153824806213,0.8332839608192444,0.9756066203117371,True,0.719744861125946,0.7477940917015076,0.9391953349113464,True,False,False
80,2.6666666666666665,0.6735998392105103,0.8335087895393372,0.9743872880935669,True,0.7187933921813965,0.7469119429588318,0.9399609565734863,True,False,False
81,2.7,0.6784574389457703,0.8337969779968262,0.9722414016723633,True,0.7171838283538818,0.748516321182251,0.9405245780944824,True,False,False
82,2.7333333333333334,0.6816532611846924,0.8342726826667786,0.968258261680603,True,0.7126752734184265,0.7509108781814575,0.9373726844787598,True,False,False
83,2.7666666666666666,0.6873408555984497,0.8343276381492615,0.9586512446403503,True,0.702461838722229,0.7599928379058838,0.9251901507377625,True,False,True
84,2.8,0.6932386159896851,0.8342379331588745,0.955079972743988,True,0.6919511556625366,0.8120171427726746,0.9176563620567322,True,False,False
85,2.8333333333333335,0.6963120102882385,0.8335939645767212,0.9535906910896301,True,0.6892356872558594,0.8223022222518921,0.9143604040145874,True,False,False
86,2.8666666666666667,0.696514368057251,0.8329787254333496,0.952591061592102,True,0.6888601183891296,0.8231971859931946,0.9114521145820618,True,False,False
87,2.9,0.6981523036956787,0.8325336575508118,0.9514696598052979,True,0.6854088306427002,0.820556640625,0.9108782410621643,True,False,False
88,2.933333333333333,0.7045907378196716,0.8337826132774353,0.9511542916297913,True,0.669162929058075,0.8207165002822876,0.9108850955963135,True,False,False
89,2.966666666666667,0.7139678001403809,0.8344060778617859,0.9521466493606567,True,0.6615612506866455,0.8255632519721985,0.9125446677207947,True,False,False
90,3.0,0.7196518182754517,0.8358659744262695,0.9530720710754395,True,0.6466094851493835,0.8275893330574036,0.916247546672821,True,False,False
91,3.033333333333333,0.723275363445282,0.8368047475814819,0.9542205333709717,True,0.6394393444061279,0.8306058645248413,0.9201459288597107,True,False,False
92,3.066666666666667,0.7231267690658569,0.8382282853126526,0.9551016092300415,True,0.6392157077789307,0.830998957157135,0.9231733083724976,True,False,False
93,3.1,0.7247593402862549,0.8384594321250916,0.9559333920478821,True,0.6309788823127747,0.8378515839576721,0.9258137345314026,True,False,False
94,3.1333333333333333,0.7283942699432373,0.8384570479393005,0.9568183422088623,True,0.6193461418151855,0.8433215618133545,0.92730313539505,True,False,False
95,3.1666666666666665,0.7330927848815918,0.8384293913841248,0.9582708477973938,True,0.6111382246017456,0.8423346281051636,0.9286565184593201,True,False,False
96,3.2,0.7382795214653015,0.8384091854095459,0.9594914317131042,True,0.6053220629692078,0.8418034315109253,0.930137574672699,True,False,False
97,3.2333333333333334,0.7438608407974243,0.8385469317436218,0.9602556824684143,True,0.6019328832626343,0.8429650664329529,0.9314786791801453,True,False,False
98,3.2666666666666666,0.7460569143295288,0.8386783599853516,0.9615060687065125,True,0.6018072366714478,0.8433254957199097,0.9332319498062134,True,False,False
99,3.3,0.7502573132514954,0.8385457396507263,0.9625493288040161,True,0.6048352718353271,0.8428505063056946,0.9355517625808716,True,False,False
100,3.3333333333333335,0.7550090551376343,0.8386095762252808,0.9637627005577087,True,0.6078448295593262,0.8433604836463928,0.9378236532211304,True,False,False
101,3.3666666666666667,0.757301390171051,0.8361138701438904,0.9644937515258789,True,0.6105166673660278,0.8435608744621277,0.94019615650177,True,False,False
102,3.4,0.7596614956855774,0.8313138484954834,0.9654252529144287,True,0.6128820180892944,0.8451151847839355,0.9427911639213562,True,False,False
103,3.433333333333333,0.763527512550354,0.8261173963546753,0.9660022854804993,True,0.6134288311004639,0.8460210561752319,0.944990873336792,True,False,False
104,3.466666666666667,0.7630909085273743,0.8234663009643555,0.966579794883728,True,0.6135761737823486,0.8464371562004089,0.9471361041069031,True,False,False
105,3.5,0.7641031742095947,0.8183496594429016,0.9676315784454346,True,0.6179665327072144,0.8463631272315979,0.9493333697319031,True,False,False
106,3.533333333333333,0.7625617980957031,0.8023813366889954,0.968250036239624,True,0.6246852278709412,0.8463791012763977,0.9518583416938782,True,False,False
107,3.566666666666667,0.7616373300552368,0.7920348048210144,0.9689319133758545,True,0.6309288144111633,0.846321165561676,0.9544566869735718,True,False,False
108,3.6,0.7607222199440002,0.7842482328414917,0.9695935249328613,True,0.6353203058242798,0.846127986907959,0.9567421674728394,True,False,False
109,3.6333333333333333,0.7604548931121826,0.7780493497848511,0.9704179167747498,True,0.6393547654151917,0.8459851741790771,0.9585742354393005,True,False,False
110,3.6666666666666665,0.7600405216217041,0.7773792147636414,0.9711914658546448,True,0.6407156586647034,0.8458932638168335,0.9606004357337952,True,False,False
111,3.7,0.7568208575248718,0.7720468044281006,0.9719275236129761,True,0.6455644965171814,0.8458229303359985,0.9617390036582947,True,False,False
112,3.7333333333333334,0.7503362894058228,0.7630881071090698,0.9718410968780518,True,0.6496394872665405,0.8457462191581726,0.9625274538993835,True,False,False
113,3.7666666666666666,0.7459702491760254,0.7637664675712585,0.9724384546279907,True,0.6548174023628235,0.8455489873886108,0.9625359773635864,True,False,False
114,3.8,0.737092912197113,0.7661285996437073,0.972941517829895,True,0.6586260199546814,0.8455159068107605,0.9615254998207092,True,False,False
115,3.8333333333333335,0.7329820990562439,0.7664899230003357,0.9736570715904236,True,0.662708044052124,0.8454830050468445,0.9585108160972595,True,False,False
116,3.8666666666666667,0.7316816449165344,0.7668052315711975,0.9743011593818665,True,0.6631433367729187,0.8454562425613403,0.9549954533576965,True,False,False
117,3.9,0.7282525897026062,0.7667649984359741,0.9748687148094177,True,0.6665499210357666,0.845188319683075,0.9519413709640503,True,False,False
118,3.933333333333333,0.7230781316757202,0.7683382034301758,0.9757221341133118,True,0.6688920855522156,0.845159113407135,0.9502062201499939,True,False,False
119,3.966666666666667,0.7196374535560608,0.7717625498771667,0.9767218828201294,True,0.6710679531097412,0.8454625010490417,0.949614942073822,True,False,False
120,4.0,0.7100565433502197,0.7843554615974426,0.9768773913383484,True,0.6765325665473938,0.838142991065979,0.9428521990776062,True,False,False
121,4.033333333333333,0.6991746425628662,0.8054301738739014,0.9774553179740906,True,0.6900763511657715,0.8291324377059937,0.9391094446182251,True,False,False
122,4.066666666666666,0.6978253722190857,0.8091344833374023,0.9780593514442444,True,0.691633939743042,0.8268120288848877,0.9353935718536377,True,False,False
123,4.1,0.6940961480140686,0.819649338722229,0.9783844351768494,True,0.6942201256752014,0.829049289226532,0.9331134557723999,True,False,False
124,4.133333333333334,0.6852066516876221,0.829124391078949,0.9785375595092773,True,0.6957212090492249,0.8345589637756348,0.9334110617637634,True,False,False
125,4.166666666666667,0.6768017411231995,0.8334123492240906,0.9795307517051697,True,0.6960070729255676,0.8382999897003174,0.935608983039856,True,False,True
126,4.2,0.6660052537918091,0.836358904838562,0.9804691076278687,True,0.6981291174888611,0.8438222408294678,0.9380074143409729,True,False,False
127,4.233333333333333,0.6519893407821655,0.8408070802688599,0.9808080792427063,True,0.7041228413581848,0.8462256789207458,0.9385892748832703,True,False,False
128,4.266666666666667,0.649604856967926,0.8412522077560425,0.9813182950019836,True,0.7051196098327637,0.8470509052276611,0.9395725131034851,True,False,False
129,4.3,0.6377811431884766,0.8462375998497009,0.981506884098053,True,0.712929368019104,0.8492838144302368,0.9398724436759949,True,False,False
130,4.333333333333333,0.6269596815109253,0.8530881404876709,0.9810348749160767,True,0.7146947979927063,0.8498278260231018,0.937747597694397,True,False,False
131,4.366666666666666,0.6171778440475464,0.8577982783317566,0.9800103306770325,True,0.7164230346679688,0.849551796913147,0.934028685092926,True,False,False
132,4.4,0.6099832057952881,0.8566411733627319,0.979132354259491,True,0.7192619442939758,0.8492056727409363,0.93084716796875,True,False,False
133,4.433333333333334,0.6026561260223389,0.8543221950531006,0.9793099761009216,True,0.7224109172821045,0.849107563495636,0.9315419793128967,True,False,False
134,4.466666666666667,0.6019624471664429,0.8535100221633911,0.9794563055038452,True,0.7230709195137024,0.8489819169044495,0.9323210120201111,True,False,False
135,4.5,0.6002944111824036,0.8542369604110718,0.9798998236656189,True,0.7257591485977173,0.8487916588783264,0.9332988262176514,True,False,False
136,4.533333333333333,0.601488471031189,0.8559087514877319,0.9801406860351562,True,0.7286466360092163,0.8481249809265137,0.9346663951873779,True,False,False
137,4.566666666666666,0.6056910157203674,0.8564852476119995,0.9800734519958496,True,0.7324262261390686,0.8453177809715271,0.9360610246658325,True,False,False
138,4.6,0.6085708141326904,0.8586033582687378,0.9798662662506104,True,0.7362674474716187,0.8427107334136963,0.9356924891471863,True,False,False
139,4.633333333333334,0.6112406253814697,0.8603066205978394,0.9802873134613037,True,0.7393648624420166,0.8364734649658203,0.9370859861373901,True,False,False
140,4.666666666666667,0.6124935150146484,0.860546350479126,0.9806974530220032,True,0.7402104735374451,0.8348841071128845,0.9383941292762756,True,False,False
141,4.7,0.612712562084198,0.8599570989608765,0.9811993837356567,True,0.7409384250640869,0.8310326933860779,0.9405107498168945,True,False,False
142,4.733333333333333,0.6171706914901733,0.8596524596214294,0.9818565845489502,True,0.743798017501831,0.8296735882759094,0.9432973265647888,True,False,False
143,4.766666666666667,0.6215089559555054,0.8592775464057922,0.9823917150497437,True,0.7476021647453308,0.8236995339393616,0.9462265372276306,True,False,False
144,4.8,0.6270944476127625,0.8589125275611877,0.983089029788971,True,0.7481226921081543,0.8154881000518799,0.9493511915206909,True,False,False
145,4.833333333333333,0.6314845681190491,0.858730673789978,0.9837662577629089,True,0.7467639446258545,0.8051913976669312,0.9519219398498535,True,False,False
146,4.866666666666666,0.6327253580093384,0.8586143255233765,0.9843132495880127,True,0.7459030747413635,0.8036266565322876,0.9540301561355591,True,False,False
147,4.9,0.6374614834785461,0.8583458065986633,0.9848634600639343,True,0.7448364496231079,0.7921165823936462,0.9558764696121216,True,False,False
148,4.933333333333334,0.6410679817199707,0.8575738668441772,0.9854088425636292,True,0.7443304657936096,0.7825732827186584,0.9573749303817749,True,False,False
149,4.966666666666667,0.6452601552009583,0.8561140298843384,0.9858278632164001,True,0.7413904666900635,0.7753397822380066,0.9585850834846497,True,False,False
150,5.0,0.6488263010978699,0.8558062314987183,0.9853243827819824,True,0.7363956570625305,0.7724475264549255,0.9579135179519653,True,False,False
151,5.033333333333333,0.6542322635650635,0.852939784526825,0.985523521900177,True,0.7312668561935425,0.7724830508232117,0.957624614238739,True,False,False
152,5.066666666666666,0.6540294885635376,0.8519715666770935,0.985541045665741,True,0.7302518486976624,0.7720387578010559,0.9579723477363586,True,False,False
153,5.1,0.6595459580421448,0.8517035245895386,0.9848068356513977,True,0.7292594909667969,0.7711789011955261,0.9577935934066772,True,False,False
154,5.133333333333334,0.6640889644622803,0.8519676923751831,0.9834429025650024,True,0.7256973385810852,0.7648777365684509,0.9574533700942993,True,False,False
155,5.166666666666667,0.6697660684585571,0.8520876169204712,0.9820884466171265,True,0.7232407927513123,0.7594783306121826,0.9583826065063477,True,False,False
156,5.2,0.6732224822044373,0.8520722389221191,0.9801318645477295,True,0.7200840711593628,0.7568333148956299,0.9584019184112549,True,False,False
157,5.233333333333333,0.6795814633369446,0.8518232703208923,0.9769760370254517,True,0.7145227789878845,0.7527391314506531,0.9561178684234619,True,False,False
158,5.266666666666667,0.6806935667991638,0.8518391251564026,0.9741499423980713,True,0.7131113409996033,0.7528643012046814,0.9539387822151184,True,False,False
159,5.3,0.6840896606445312,0.8519148826599121,0.9704834222793579,True,0.7123035192489624,0.753946840763092,0.9502882361412048,True,False,False
160,5.333333333333333,0.6879395246505737,0.8512466549873352,0.9623773097991943,True,0.7026955485343933,0.7600879669189453,0.9403427243232727,True,False,False
161,5.366666666666666,0.6918237805366516,0.8498812317848206,0.957042396068573,True,0.6941266059875488,0.8147842884063721,0.9314389824867249,True,False,False
162,5.4,0.6937006115913391,0.8452234268188477,0.9556066393852234,True,0.6928343772888184,0.8360604643821716,0.9248624444007874,True,False,False
163,5.433333333333334,0.6965514421463013,0.8430451154708862,0.9544565081596375,True,0.6886842846870422,0.8342463970184326,0.9223135709762573,True,False,False
164,5.466666666666667,0.6969848871231079,0.8419478535652161,0.9535914659500122,True,0.6882243156433105,0.8341937065124512,0.9203396439552307,True,False,False
165,5.5,0.7011828422546387,0.8424659371376038,0.9528329372406006,True,0.6834090352058411,0.8366550207138062,0.9210346937179565,True,False,False
166,5.533333333333333,0.7081372141838074,0.8472490310668945,0.9526863694190979,True,0.6707385182380676,0.8385874032974243,0.9232442378997803,True,False,False
167,5.566666666666666,0.7148454189300537,0.8502652645111084,0.9530712962150574,True,0.6587693095207214,0.8468111157417297,0.9265736937522888,True,False,False
168,5.6,0.7195398807525635,0.8516514301300049,0.9544130563735962,True,0.6471063494682312,0.8496405482292175,0.9306074976921082,True,False,False
169,5.633333333333334,0.7240157127380371,0.8535556793212891,0.9556647539138794,True,0.6365867257118225,0.8502842783927917,0.9344762563705444,True,False,False
170,5.666666666666667,0.7247254848480225,0.8543070554733276,0.9568659663200378,True,0.6361883282661438,0.8500581383705139,0.9377084374427795,True,False,False
171,5.7,0.7287515997886658,0.8551355600357056,0.9579497575759888,True,0.6312936544418335,0.853706419467926,0.9402594566345215,True,False,False
172,5.733333333333333,0.734091579914093,0.8557019829750061,0.958630383014679,True,0.6264503002166748,0.8575113415718079,0.9427613019943237,True,False,False
173,5.766666666666667,0.7388362288475037,0.8556350469589233,0.9588775038719177,True,0.6194331645965576,0.8586016893386841,0.9447116255760193,True,False,False
174,5.8,0.7449434399604797,0.8545457720756531,0.9591760635375977,True,0.6181130409240723,0.8580851554870605,0.9468076825141907,True,False,False
175,5.833333333333333,0.7494664192199707,0.854251503944397,0.9596052765846252,True,0.6190947890281677,0.8582749366760254,0.9484732151031494,True,False,False
176,5.866666666666666,0.750457763671875,0.8540353775024414,0.9595425128936768,True,0.6179067492485046,0.8596310615539551,0.9502065181732178,True,False,False
177,5.9,0.7525913715362549,0.8535406589508057,0.9600967168807983,True,0.6206995844841003,0.859939455986023,0.951915979385376,True,False,False
178,5.933333333333334,0.7564098834991455,0.8525770306587219,0.9601683020591736,True,0.623712956905365,0.8612250089645386,0.9534717202186584,True,False,False
179,5.966666666666667,0.7602150440216064,0.8500282764434814,0.9609402418136597,True,0.6251119375228882,0.8618046641349792,0.9548989534378052,True,False,False
180,6.0,0.763094425201416,0.846491277217865,0.9618991017341614,True,0.6266537308692932,0.8619043827056885,0.9564486145973206,True,False,False
181,6.033333333333333,0.7650972008705139,0.8414762616157532,0.9624926447868347,True,0.6303629875183105,0.8614548444747925,0.958037793636322,True,False,False
182,6.066666666666666,0.765720009803772,0.8398786187171936,0.9630619883537292,True,0.6324986219406128,0.8611178398132324,0.95953768491745,True,False,False
183,6.1,0.7671971321105957,0.8293700218200684,0.9643179178237915,True,0.6367147564888,0.8608351945877075,0.9616878628730774,True,False,False
184,6.133333333333334,0.7699688076972961,0.8187999725341797,0.965568482875824,True,0.6407212615013123,0.8604770302772522,0.9638398289680481,True,False,False
185,6.166666666666667,0.7709242105484009,0.8103766441345215,0.9664896130561829,True,0.6441459059715271,0.8597570657730103,0.9656912684440613,True,False,False
186,6.2,0.770324170589447,0.7970667481422424,0.9665181636810303,True,0.6486809253692627,0.8590335845947266,0.9672274589538574,True,False,False
187,6.233333333333333,0.7686691880226135,0.7883607745170593,0.9661951661109924,True,0.6552045941352844,0.8591244220733643,0.968237042427063,True,False,False
188,6.266666666666667,0.7678148746490479,0.7869949340820312,0.9657371044158936,True,0.6567344665527344,0.8591942191123962,0.9691275954246521,True,False,False
189,6.3,0.7669818997383118,0.779148519039154,0.9654238820075989,True,0.6603367328643799,0.859177827835083,0.9693764448165894,True,False,False
190,6.333333333333333,0.7658166289329529,0.7780617475509644,0.9659281373023987,True,0.6633257269859314,0.8591620326042175,0.9685204029083252,True,False,False
191,6.366666666666666,0.7623305320739746,0.7767835259437561,0.966225802898407,True,0.6680101752281189,0.8577271699905396,0.9672086834907532,True,False,False
192,6.4,0.7581557631492615,0.7723124027252197,0.9660432934761047,True,0.6726536750793457,0.8576973080635071,0.9648477435112,True,False,False
193,6.433333333333334,0.752378523349762,0.7741424441337585,0.9663099646568298,True,0.6764019131660461,0.8550220727920532,0.9577816724777222,True,False,False
194,6.466666666666667,0.7509408593177795,0.7745293974876404,0.9664494395256042,True,0.6771490573883057,0.8536432385444641,0.9522343873977661,True,False,False
195,6.5,0.7466146349906921,0.7766667008399963,0.9669715166091919,True,0.6836106777191162,0.8531140089035034,0.9463318586349487,True,False,False
